customer_id,credit_score,country,gender,age,tenure,formatted_balance,formatted_salary,balance,estimated_salary,products_number,credit_card,active_member,churn,Age_Group
15758039,614,France,Male,44,6,$0.00,"$104,930.46",0,104930.46,2,0,1,0,Mid-Career
15807163,537,France,Female,38,10,$0.00,"$52,337.97",0,52337.97,1,0,0,1,Mid-Career
15631639,704,France,Female,40,6,"$95,452.89","$179,964.55",95452.89,179964.55,1,0,1,0,Mid-Career
15713770,586,Spain,Male,41,3,"$63,873.56","$83,753.64",63873.56,83753.64,1,1,0,0,Mid-Career
15698167,677,France,Female,24,0,"$148,298.59","$182,913.95",148298.59,182913.95,2,0,0,0,Young Adult
15781710,558,Spain,Female,31,7,$0.00,"$166,720.28",0,166720.28,2,1,0,0,Mid-Career
15801296,634,Germany,Female,37,7,"$143,258.85","$192,721.98",143258.85,192721.98,2,1,0,0,Mid-Career
15704378,655,Germany,Male,37,9,"$121,342.24","$180,241.44",121342.24,180241.44,1,1,1,0,Mid-Career
15767891,619,Germany,Female,28,6,"$99,152.73","$48,475.12",99152.73,48475.12,2,1,0,0,Young Adult
15640667,662,France,Female,41,4,$0.00,"$126,551.48",0,126551.48,2,1,0,0,Mid-Career
15702145,705,Spain,Male,33,7,"$68,423.89","$64,872.55",68423.89,64872.55,1,1,1,0,Mid-Career
15679738,527,Spain,Female,35,8,$0.00,"$98,031.53",0,98031.53,1,1,0,1,Mid-Career
15636634,630,Germany,Female,25,7,"$79,656.81","$93,524.22",79656.81,93524.22,1,1,0,0,Young Adult
15809227,850,France,Male,35,2,$0.00,"$56,991.66",0,56991.66,2,1,1,0,Mid-Career
15601811,668,France,Female,53,10,"$110,240.04","$183,980.56",110240.04,183980.56,1,0,0,1,Senior
15625494,573,France,Female,32,9,"$125,321.84","$130,234.63",125321.84,130234.63,2,1,1,0,Mid-Career
15723737,680,France,Male,27,3,$0.00,"$32,454.26",0,32454.26,1,1,0,0,Young Adult
15682955,758,France,Female,32,2,"$84,378.90","$75,396.43",84378.9,75396.43,1,1,1,0,Mid-Career
15758856,597,France,Male,45,7,$0.00,"$167,756.45",0,167756.45,2,0,0,0,Mid-Career
15746065,580,Germany,Male,35,10,"$136,281.41","$24,799.47",136281.41,24799.47,2,1,1,0,Mid-Career
15783865,622,France,Male,59,5,"$119,380.37","$60,429.43",119380.37,60429.43,1,1,1,0,Senior
15745455,638,Germany,Male,62,4,"$108,716.59","$74,241.09",108716.59,74241.09,2,1,1,0,Senior
15583033,640,France,Female,20,4,$0.00,"$78,310.82",0,78310.82,2,0,1,0,Young Adult
15644212,644,Spain,Male,28,0,$0.00,"$119,419.37",0,119419.37,2,1,0,0,Young Adult
15735688,753,France,Female,31,6,"$106,596.29","$91,305.77",106596.29,91305.77,1,0,0,0,Mid-Career
15658577,629,France,Female,37,10,"$99,546.25","$25,136.95",99546.25,25136.95,3,0,1,1,Mid-Career
15606887,775,France,Female,30,5,$0.00,"$193,880.60",0,193880.6,1,1,0,1,Mid-Career
15783026,701,France,Female,41,2,$0.00,"$47,856.78",0,47856.78,1,1,0,0,Mid-Career
15579892,708,Spain,Male,19,7,"$112,615.86","$4,491.77",112615.86,4491.77,1,1,1,0,Young Adult
15802088,521,Spain,Female,22,10,$0.00,"$101,311.95",0,101311.95,1,1,1,0,Young Adult
15589323,636,France,Female,24,9,$0.00,"$38,830.72",0,38830.72,2,0,1,0,Young Adult
15636395,529,France,Female,31,5,$0.00,"$26,817.23",0,26817.23,2,1,0,0,Mid-Career
15712772,757,France,Male,28,3,"$75,381.15","$199,727.72",75381.15,199727.72,1,1,1,0,Young Adult
15700937,767,Spain,Female,24,5,$0.00,"$67,445.85",0,67445.85,2,1,1,0,Young Adult
15766659,525,Spain,Male,33,5,$0.00,"$161,002.29",0,161002.29,2,1,0,0,Mid-Career
15814033,759,Spain,Male,38,1,$0.00,"$20,778.39",0,20778.39,2,1,0,0,Mid-Career
15783007,520,Germany,Female,45,1,"$123,086.39","$41,042.40",123086.39,41042.4,1,1,1,1,Mid-Career
15654183,738,France,Female,26,3,$0.00,"$67,484.16",0,67484.16,2,1,0,0,Young Adult
15609899,548,Spain,Male,37,4,$0.00,"$121,763.68",0,121763.68,1,1,0,0,Mid-Career
15747323,535,Spain,Male,48,9,"$109,472.47","$157,358.43",109472.47,157358.43,1,1,0,1,Mid-Career
15582591,615,Spain,Male,59,4,"$155,766.05","$110,275.17",155766.05,110275.17,1,1,1,0,Senior
15738835,850,Germany,Male,38,7,"$101,985.81","$43,801.27",101985.81,43801.27,2,0,0,0,Mid-Career
15782404,487,France,Female,34,2,"$96,019.50","$9,085.00",96019.5,9085,1,0,0,0,Mid-Career
15697480,731,France,Male,30,7,$0.00,"$143,086.09",0,143086.09,2,0,1,0,Mid-Career
15697045,726,Spain,Female,35,9,$0.00,"$100,556.98",0,100556.98,2,0,1,0,Mid-Career
15781234,609,France,Female,35,2,"$147,900.43","$140,000.29",147900.43,140000.29,1,1,0,0,Mid-Career
15579891,714,France,Male,52,4,"$100,755.66","$186,775.25",100755.66,186775.25,1,1,1,0,Senior
15805690,694,Spain,Female,35,7,$0.00,"$133,570.43",0,133570.43,1,1,0,1,Mid-Career
15612139,786,France,Female,33,0,"$83,036.05","$154,990.58",83036.05,154990.58,1,0,1,1,Mid-Career
15568834,698,Spain,Male,27,6,"$125,427.37","$27,654.44",125427.37,27654.44,2,0,0,0,Young Adult
15709917,601,France,Female,46,3,"$98,202.76","$137,763.93",98202.76,137763.93,1,0,0,0,Mid-Career
15718843,769,Spain,Male,41,1,"$72,509.91","$25,723.73",72509.91,25723.73,1,1,0,0,Mid-Career
15799494,850,Germany,Male,44,3,"$140,393.65","$186,285.52",140393.65,186285.52,2,0,1,0,Mid-Career
15673439,646,Spain,Female,50,5,"$142,644.64","$142,208.50",142644.64,142208.5,2,1,1,1,Mid-Career
15669011,659,France,Female,44,9,"$23,503.31","$169,862.01",23503.31,169862.01,1,0,1,1,Mid-Career
15581388,487,Spain,Male,33,8,"$145,729.71","$41,365.85",145729.71,41365.85,1,1,0,0,Mid-Career
15743153,740,Germany,Female,40,2,"$122,295.17","$30,812.84",122295.17,30812.84,2,1,1,0,Mid-Career
15579787,686,France,Male,39,4,$0.00,"$155,023.93",0,155023.93,2,1,0,0,Mid-Career
15759966,612,Spain,Female,36,5,"$119,799.27","$159,416.58",119799.27,159416.58,2,1,0,0,Mid-Career
15601045,655,Spain,Male,37,8,"$163,708.58","$76,259.23",163708.58,76259.23,2,0,0,0,Mid-Career
15764021,617,France,Male,34,1,"$61,687.33","$105,965.25",61687.33,105965.25,2,1,0,0,Mid-Career
15687218,674,France,Female,27,4,"$79,144.34","$50,743.83",79144.34,50743.83,1,0,1,0,Young Adult
15626452,711,Spain,Male,32,5,$0.00,"$147,720.27",0,147720.27,2,1,1,0,Mid-Career
15700964,624,Germany,Female,27,7,"$104,848.68","$167,387.36",104848.68,167387.36,1,1,1,0,Young Adult
15768887,597,Spain,Male,26,5,$0.00,"$95,159.13",0,95159.13,2,0,1,0,Young Adult
15735358,682,Spain,Male,46,4,$0.00,"$4,654.28",0,4654.28,1,1,1,0,Mid-Career
15749472,775,France,Male,45,8,$0.00,"$130,376.68",0,130376.68,1,1,0,0,Mid-Career
15685872,727,France,Female,29,1,"$146,652.01","$173,486.39",146652.01,173486.39,1,1,1,0,Young Adult
15760851,629,France,Male,31,6,$0.00,"$93,881.75",0,93881.75,2,1,0,0,Mid-Career
15734588,684,France,Male,46,0,$0.00,"$36,376.97",0,36376.97,2,1,1,0,Mid-Career
15784594,549,Germany,Female,37,1,"$130,622.34","$128,499.94",130622.34,128499.94,2,1,1,0,Mid-Career
15606435,593,Germany,Male,69,2,"$187,013.13","$105,898.69",187013.13,105898.69,2,0,1,0,Senior
15790247,536,Spain,Male,40,9,$0.00,"$11,959.03",0,11959.03,2,1,1,0,Mid-Career
15676433,707,France,Female,36,6,$0.00,"$98,810.78",0,98810.78,1,0,0,0,Mid-Career
15625905,592,Spain,Male,41,0,$0.00,"$65,906.07",0,65906.07,2,1,0,0,Mid-Career
15626414,703,France,Male,44,6,"$98,862.54","$151,516.70",98862.54,151516.7,1,1,0,0,Mid-Career
15623220,723,Spain,Female,45,4,$0.00,"$37,214.39",0,37214.39,2,1,0,0,Mid-Career
15752857,452,Germany,Male,52,1,"$98,443.14","$92,033.98",98443.14,92033.98,2,0,0,0,Senior
15677908,552,Spain,Male,42,4,$0.00,"$195,692.30",0,195692.3,2,0,0,0,Mid-Career
15773013,633,France,Female,47,0,$0.00,"$6,342.84",0,6342.84,1,1,1,1,Mid-Career
15623972,479,Germany,Female,23,9,"$123,575.51","$95,148.28",123575.51,95148.28,1,0,1,0,Young Adult
15738627,768,France,Male,25,6,$0.00,"$21,215.67",0,21215.67,2,1,1,0,Young Adult
15643392,742,France,Male,31,4,"$105,239.10","$19,700.24",105239.1,19700.24,1,1,1,0,Mid-Career
15684868,668,Germany,Male,56,9,"$110,993.79","$134,396.64",110993.79,134396.64,1,1,0,1,Senior
15627854,707,Spain,Male,44,3,$0.00,"$135,077.01",0,135077.01,2,1,1,0,Mid-Career
15669253,754,Spain,Male,39,7,"$157,691.98","$133,600.89",157691.98,133600.89,2,1,0,1,Mid-Career
15758023,544,Germany,Male,47,5,"$105,245.21","$99,922.08",105245.21,99922.08,1,0,0,1,Mid-Career
15574558,718,Spain,Male,32,8,$0.00,"$41,399.33",0,41399.33,2,1,1,0,Mid-Career
15635256,762,France,Male,31,7,"$117,687.35","$159,344.43",117687.35,159344.43,1,1,1,0,Mid-Career
15680399,772,France,Male,23,2,$0.00,"$18,364.19",0,18364.19,2,1,0,0,Young Adult
15674720,691,Germany,Female,37,7,"$123,067.63","$98,162.44",123067.63,98162.44,1,1,1,1,Mid-Career
15580249,502,France,Male,45,0,$0.00,"$84,663.21",0,84663.21,1,0,0,0,Mid-Career
15675431,563,France,Female,34,6,$0.00,"$36,536.93",0,36536.93,2,0,0,0,Mid-Career
15698285,676,France,Female,41,4,"$101,457.14","$79,101.67",101457.14,79101.67,1,1,1,0,Mid-Career
15810775,576,Spain,Male,52,2,"$100,549.43","$16,644.16",100549.43,16644.16,2,1,1,0,Senior
15678173,629,Spain,Male,35,4,"$174,588.80","$158,420.14",174588.8,158420.14,2,0,1,0,Mid-Career
15665222,625,Spain,Male,52,8,"$121,161.57","$48,988.28",121161.57,48988.28,1,1,0,0,Senior
15803908,628,France,Male,45,9,$0.00,"$96,862.56",0,96862.56,2,1,1,0,Mid-Career
15586039,471,Germany,Female,36,5,"$90,063.74","$96,366.70",90063.74,96366.7,2,1,1,0,Mid-Career
15802570,811,France,Female,45,5,$0.00,"$146,123.19",0,146123.19,2,1,1,0,Mid-Career
15781451,504,France,Male,42,3,"$134,936.97","$135,178.91",134936.97,135178.91,2,0,0,0,Mid-Career
15721019,687,France,Female,24,3,"$110,495.27","$158,615.41",110495.27,158615.41,1,1,0,0,Young Adult
15738588,660,Germany,Female,37,2,"$133,200.09","$71,433.88",133200.09,71433.88,1,0,0,0,Mid-Career
15730657,548,France,Female,41,4,"$82,596.80","$55,672.09",82596.8,55672.09,1,0,1,0,Mid-Career
15739292,609,Germany,Male,31,9,"$103,837.75","$150,218.11",103837.75,150218.11,1,1,1,0,Mid-Career
15725945,659,Spain,Female,42,2,$0.00,"$162,734.31",0,162734.31,1,0,0,1,Mid-Career
15813159,526,France,Male,52,8,"$93,590.47","$21,228.71",93590.47,21228.71,1,0,1,1,Senior
15636820,725,Germany,Male,40,8,"$104,149.66","$62,027.90",104149.66,62027.9,1,1,0,0,Mid-Career
15603880,519,Germany,Male,38,1,"$114,141.64","$60,988.21",114141.64,60988.21,1,1,1,1,Mid-Career
15619494,562,Germany,Female,31,9,"$117,153.00","$108,675.01",117153,108675.01,1,1,1,0,Mid-Career
15596992,482,Germany,Male,45,7,"$156,353.46","$72,643.95",156353.46,72643.95,1,1,0,1,Mid-Career
15735025,535,Spain,Male,37,3,"$175,534.78","$9,241.52",175534.78,9241.52,2,1,1,0,Mid-Career
15730759,561,France,Female,27,9,"$135,637.00","$153,080.40",135637,153080.4,1,1,0,1,Young Adult
15752912,661,France,Female,30,7,$0.00,"$72,196.57",0,72196.57,2,1,0,0,Mid-Career
15711316,771,France,Male,27,2,$0.00,"$199,527.34",0,199527.34,2,1,1,0,Young Adult
15738785,545,France,Male,26,7,$0.00,"$156,598.23",0,156598.23,2,0,1,0,Young Adult
15777896,850,Germany,Female,33,2,"$83,415.04","$74,917.64",83415.04,74917.64,1,0,1,0,Mid-Career
15628963,601,Germany,Male,43,3,"$141,859.12","$111,249.62",141859.12,111249.62,2,1,1,0,Mid-Career
15742126,712,Germany,Male,38,7,"$132,767.66","$59,115.77",132767.66,59115.77,2,1,1,0,Mid-Career
15575623,589,France,Female,31,10,"$110,635.32","$148,218.86",110635.32,148218.86,1,1,0,0,Mid-Career
15741652,600,Spain,Male,37,8,"$177,657.35","$77,142.32",177657.35,77142.32,1,1,1,0,Mid-Career
15738884,642,Germany,Male,41,4,"$157,777.58","$67,484.60",157777.58,67484.6,1,1,0,0,Mid-Career
15615050,575,Germany,Male,47,9,"$107,915.94","$63,452.18",107915.94,63452.18,2,1,1,1,Mid-Career
15803005,570,Germany,Female,57,5,"$86,568.75","$103,660.31",86568.75,103660.31,1,0,1,0,Senior
15743498,532,Germany,Male,52,9,"$137,755.76","$163,191.99",137755.76,163191.99,1,1,0,1,Senior
15720463,796,France,Male,30,2,"$137,262.71","$62,905.29",137262.71,62905.29,2,1,0,0,Mid-Career
15588695,833,Spain,Male,32,6,$0.00,"$44,323.22",0,44323.22,1,1,1,1,Mid-Career
15665802,642,Spain,Female,36,6,$0.00,"$97,938.59",0,97938.59,2,1,1,0,Mid-Career
15571144,655,France,Male,28,10,$0.00,"$126,565.21",0,126565.21,2,0,1,0,Young Adult
15750731,736,Germany,Male,50,9,"$116,309.01","$185,360.40",116309.01,185360.4,1,1,0,1,Mid-Career
15605134,617,France,Female,34,0,"$131,244.65","$183,229.02",131244.65,183229.02,2,1,0,0,Mid-Career
15626044,762,Germany,Male,28,3,"$125,155.83","$106,024.02",125155.83,106024.02,2,1,1,0,Young Adult
15737910,703,Germany,Male,35,5,"$140,691.08","$167,810.26",140691.08,167810.26,2,1,0,0,Mid-Career
15761076,507,France,Male,41,3,"$58,820.32","$138,536.09",58820.32,138536.09,2,1,1,0,Mid-Career
15710105,581,Germany,Female,26,3,"$105,099.45","$184,520.00",105099.45,184520,1,1,1,1,Young Adult
15577402,593,France,Male,31,9,$0.00,"$20,492.16",0,20492.16,2,0,1,0,Mid-Career
15803337,648,France,Male,23,9,"$168,372.52","$134,676.72",168372.52,134676.72,1,1,0,0,Young Adult
15654372,462,Germany,Male,34,1,"$94,682.56","$138,478.20",94682.56,138478.2,2,1,0,0,Mid-Career
15585867,596,Spain,Male,36,2,$0.00,"$125,557.95",0,125557.95,2,0,1,0,Mid-Career
15662488,627,France,Female,44,5,$0.00,"$82,969.61",0,82969.61,2,1,0,1,Mid-Career
15604813,494,France,Male,40,7,$0.00,"$158,071.69",0,158071.69,2,0,1,0,Mid-Career
15611644,627,France,Male,73,0,"$146,329.73","$43,615.67",146329.73,43615.67,1,0,1,0,Senior
15674928,850,Spain,Male,37,2,$0.00,"$119,969.99",0,119969.99,2,1,0,0,Mid-Career
15656100,632,France,Female,49,5,"$167,962.70","$140,201.21",167962.7,140201.21,1,0,0,0,Mid-Career
15764293,490,France,Male,33,1,$0.00,"$80,792.83",0,80792.83,2,1,1,0,Mid-Career
15636423,715,France,Male,40,7,$0.00,"$141,359.11",0,141359.11,1,1,1,0,Mid-Career
15607629,679,France,Male,48,8,$0.00,"$23,344.94",0,23344.94,2,1,0,0,Mid-Career
15577313,619,France,Male,44,3,"$116,967.68","$5,075.17",116967.68,5075.17,1,1,0,1,Mid-Career
15714493,465,Spain,Female,33,6,$0.00,"$95,500.98",0,95500.98,2,1,1,0,Mid-Career
15643359,736,Spain,Male,32,7,$0.00,"$79,082.62",0,79082.62,1,0,1,0,Mid-Career
15687913,501,Germany,Female,34,7,"$93,244.42","$199,805.63",93244.42,199805.63,1,0,1,0,Mid-Career
15790935,535,France,Female,29,5,$0.00,"$52,709.55",0,52709.55,2,0,1,0,Young Adult
15708693,759,France,Female,33,2,$0.00,"$56,583.88",0,56583.88,2,1,0,0,Mid-Career
15672016,819,France,Male,35,1,$0.00,"$3,385.04",0,3385.04,2,0,1,0,Mid-Career
15727605,533,Germany,Male,43,4,"$80,442.06","$12,537.42",80442.06,12537.42,2,0,1,0,Mid-Career
15651144,632,Germany,Female,35,2,"$150,561.03","$64,722.61",150561.03,64722.61,2,0,0,0,Mid-Career
15749401,686,France,Male,60,9,$0.00,"$75,246.21",0,75246.21,3,1,1,1,Senior
15691874,687,France,Female,34,9,"$125,474.44","$198,929.84",125474.44,198929.84,1,1,0,0,Mid-Career
15620735,667,Germany,Female,33,4,"$127,076.68","$69,011.66",127076.68,69011.66,2,1,0,0,Mid-Career
15769781,699,Spain,Female,25,8,$0.00,"$52,404.47",0,52404.47,2,1,1,0,Young Adult
15624611,497,Spain,Male,37,8,"$128,650.11","$163,641.53",128650.11,163641.53,2,1,1,0,Mid-Career
15773071,780,Spain,Female,33,6,"$145,580.61","$154,598.56",145580.61,154598.56,1,1,1,0,Mid-Career
15720371,652,France,Female,51,3,$0.00,"$173,989.47",0,173989.47,1,1,0,1,Senior
15717984,477,France,Male,47,9,"$144,900.58","$61,315.37",144900.58,61315.37,1,1,0,1,Mid-Career
15806407,652,France,Female,37,4,$0.00,"$143,393.24",0,143393.24,2,1,0,0,Mid-Career
15785042,488,France,Female,31,8,"$97,588.60","$124,210.53",97588.6,124210.53,1,0,0,0,Mid-Career
15809302,572,France,Male,24,1,$0.00,"$151,460.84",0,151460.84,2,1,1,0,Young Adult
15677550,755,France,Female,38,1,$0.00,"$20,734.81",0,20734.81,2,1,0,0,Mid-Career
15654096,779,Germany,Female,24,10,"$122,200.31","$43,705.56",122200.31,43705.56,2,1,0,0,Young Adult
15617320,693,Spain,Female,46,3,"$151,709.33","$180,736.24",151709.33,180736.24,1,1,0,0,Mid-Career
15653065,530,Spain,Female,22,7,$0.00,"$104,170.48",0,104170.48,2,1,0,0,Young Adult
15649112,738,Spain,Female,33,3,"$122,134.40","$27,867.59",122134.4,27867.59,2,0,1,0,Mid-Career
15690526,690,Germany,Male,31,2,"$137,260.45","$55,387.28",137260.45,55387.28,2,1,0,0,Mid-Career
15806945,611,France,Female,30,9,"$88,594.14","$196,332.45",88594.14,196332.45,1,1,0,0,Mid-Career
15670066,643,Spain,Male,34,6,$0.00,"$116,046.22",0,116046.22,2,1,1,0,Mid-Career
15625761,632,Germany,Male,41,8,"$127,205.32","$93,874.87",127205.32,93874.87,4,1,0,1,Mid-Career
15761525,727,Spain,Female,31,10,"$96,997.09","$76,614.04",96997.09,76614.04,2,0,0,0,Mid-Career
15735080,508,France,Female,64,2,$0.00,"$6,076.62",0,6076.62,1,1,1,0,Senior
15619537,550,France,Male,31,5,"$142,200.19","$122,221.71",142200.19,122221.71,2,1,1,0,Mid-Career
15598162,754,Germany,Female,39,3,"$160,761.41","$24,156.03",160761.41,24156.03,1,1,1,0,Mid-Career
15694300,759,France,Male,26,4,$0.00,"$135,394.62",0,135394.62,2,1,0,0,Young Adult
15637235,794,Spain,Male,33,8,$0.00,"$91,340.02",0,91340.02,2,0,0,0,Mid-Career
15612444,549,France,Male,29,3,$0.00,"$146,090.38",0,146090.38,2,1,0,0,Young Adult
15626457,671,France,Male,31,0,"$116,234.61","$172,096.08",116234.61,172096.08,1,1,0,0,Mid-Career
15627995,756,Germany,Female,26,5,"$155,143.52","$135,034.57",155143.52,135034.57,1,0,1,1,Young Adult
15706128,632,France,Female,21,1,$0.00,"$84,008.66",0,84008.66,2,1,0,0,Young Adult
15666430,579,France,Male,38,8,$0.00,"$91,763.67",0,91763.67,2,0,0,0,Mid-Career
15627385,748,France,Male,34,5,"$84,009.47","$137,001.10",84009.47,137001.1,1,1,1,0,Mid-Career
15581323,488,Germany,Female,28,7,"$139,246.22","$106,799.49",139246.22,106799.49,2,1,0,0,Young Adult
15608109,710,Germany,Male,58,7,"$170,113.00","$10,494.64",170113,10494.64,2,0,1,0,Senior
15801942,619,Spain,Female,41,8,$0.00,"$79,866.73",0,79866.73,3,1,1,1,Mid-Career
15567431,773,France,Male,64,2,"$145,578.28","$186,172.85",145578.28,186172.85,1,0,1,0,Senior
15810167,657,Spain,Male,75,7,"$126,273.95","$91,673.60",126273.95,91673.6,1,0,1,0,Senior
15644501,579,France,Female,26,10,"$162,482.76","$18,458.20",162482.76,18458.2,1,1,1,0,Young Adult
15785290,542,France,Male,29,9,$0.00,"$8,342.35",0,8342.35,1,1,0,0,Young Adult
15611157,709,France,Female,32,2,"$87,814.89","$138,578.37",87814.89,138578.37,1,1,0,0,Mid-Career
15673837,617,Spain,Male,61,3,"$113,858.95","$38,129.22",113858.95,38129.22,1,1,1,0,Senior
15656822,568,Germany,Male,43,5,"$87,612.64","$107,155.40",87612.64,107155.4,4,1,1,1,Mid-Career
15580560,769,France,Female,73,1,$0.00,"$29,792.11",0,29792.11,1,1,1,0,Senior
15760641,608,Germany,Male,26,1,"$106,648.98","$7,063.60",106648.98,7063.6,1,0,1,0,Young Adult
15587584,503,Spain,Male,31,4,$0.00,"$21,645.06",0,21645.06,2,1,1,0,Mid-Career
15604146,608,Germany,Female,38,8,"$103,653.51","$137,079.86",103653.51,137079.86,2,1,1,0,Mid-Career
15813974,731,Germany,Male,37,3,"$116,880.53","$172,718.35",116880.53,172718.35,1,0,0,1,Mid-Career
15746986,850,Germany,Female,40,4,"$97,990.49","$106,691.02",97990.49,106691.02,2,0,0,0,Mid-Career
15759741,591,Germany,Female,34,4,"$150,635.30","$72,274.84",150635.3,72274.84,1,1,1,0,Mid-Career
15734892,579,Spain,Male,37,4,$0.00,"$32,246.63",0,32246.63,2,1,1,0,Mid-Career
15797194,570,France,Male,39,10,"$129,674.89","$80,552.36",129674.89,80552.36,2,1,0,0,Mid-Career
15723786,709,France,Female,37,9,$0.00,"$16,733.59",0,16733.59,2,1,0,0,Mid-Career
15642726,611,France,Male,53,3,"$83,568.26","$1,235.49",83568.26,1235.49,1,0,0,0,Senior
15664339,775,Spain,Male,48,4,"$178,144.91","$50,168.41",178144.91,50168.41,2,0,0,1,Mid-Career
15754526,699,Germany,Male,36,6,"$147,137.74","$33,687.90",147137.74,33687.9,1,1,1,0,Mid-Career
15703037,618,France,Male,37,5,$0.00,"$178,705.45",0,178705.45,1,0,1,1,Mid-Career
15751412,704,France,Male,36,3,"$114,370.41","$66,810.48",114370.41,66810.48,1,0,1,0,Mid-Career
15609558,835,Germany,Female,47,5,"$108,289.28","$45,859.55",108289.28,45859.55,2,1,1,1,Mid-Career
15572408,714,Germany,Male,39,3,"$149,887.49","$63,846.36",149887.49,63846.36,2,1,0,0,Mid-Career
15613923,581,Spain,Female,43,4,"$170,172.90","$100,236.02",170172.9,100236.02,1,0,1,0,Mid-Career
15747000,592,France,Male,27,3,$0.00,"$19,645.65",0,19645.65,2,1,1,0,Young Adult
15731781,551,France,Male,43,7,$0.00,"$178,393.68",0,178393.68,2,1,0,0,Mid-Career
15727198,689,Germany,Female,28,2,"$64,808.32","$78,591.15",64808.32,78591.15,2,0,0,0,Young Adult
15794273,604,France,Female,56,0,"$62,732.65","$124,954.56",62732.65,124954.56,1,0,1,0,Senior
15804950,514,France,Female,41,7,$0.00,"$3,756.65",0,3756.65,2,1,1,0,Mid-Career
15576304,698,France,Male,29,5,"$95,167.55","$152,723.23",95167.55,152723.23,1,1,1,0,Young Adult
15645200,581,Germany,Female,54,2,"$152,508.99","$187,597.98",152508.99,187597.98,1,1,0,1,Senior
15779627,573,Germany,Male,31,0,"$134,644.19","$70,381.49",134644.19,70381.49,1,1,1,0,Mid-Career
15750755,449,Spain,Female,33,8,$0.00,"$156,792.89",0,156792.89,2,0,0,0,Mid-Career
15569654,850,Germany,Female,31,3,"$51,293.47","$35,534.68",51293.47,35534.68,1,0,0,0,Mid-Career
15753079,612,France,Male,41,5,$0.00,"$151,256.22",0,151256.22,3,0,0,0,Mid-Career
15684995,690,Spain,Male,49,8,"$116,622.73","$51,011.29",116622.73,51011.29,1,0,1,0,Mid-Career
15790763,599,Spain,Female,49,2,$0.00,"$111,190.53",0,111190.53,2,1,0,0,Mid-Career
15766458,498,France,Male,33,1,"$198,113.86","$69,664.35",198113.86,69664.35,1,1,0,0,Mid-Career
15616221,497,France,Female,29,4,"$85,646.81","$63,233.02",85646.81,63233.02,1,0,0,1,Young Adult
15776124,802,Spain,Male,51,7,$0.00,"$40,855.79",0,40855.79,1,0,1,0,Senior
15665811,644,France,Male,33,9,"$141,234.98","$95,673.05",141234.98,95673.05,1,1,0,0,Mid-Career
15729804,714,France,Male,34,10,$0.00,"$80,234.14",0,80234.14,2,1,1,0,Mid-Career
15714062,690,France,Female,40,9,"$77,641.99","$189,051.59",77641.99,189051.59,1,0,0,1,Mid-Career
15592197,522,Spain,Male,30,3,$0.00,"$145,490.85",0,145490.85,2,1,0,0,Mid-Career
15793116,502,Germany,Female,40,7,"$117,304.29","$196,278.32",117304.29,196278.32,1,0,0,0,Mid-Career
